termreason_desc,termtype_desc,recorddate_key,birthdate_key,EmployeeID,city_name,terminationdate_key,age,length_of_service,gender_full,orighiredate_key,department_name,job_title,store_name,gender_short,BUSINESS_UNIT,STATUS
0,0,7,196,5175,1,0,42,11,1,195,2,2,26,1,0,0
0,0,0,752,3045,6,0,56,20,1,734,5,5,16,1,0,0
0,0,5,3406,5904,6,0,31,4,0,3015,0,0,16,0,0,0
0,0,1,307,5754,10,0,35,6,0,303,2,2,8,0,0,0
0,0,7,20,1992,0,0,59,20,0,20,1,1,41,0,0,0
0,0,3,2324,6619,0,0,32,7,1,2153,3,3,43,1,0,0
0,0,5,456,4723,0,226,60,8,1,448,5,5,35,1,0,0
0,0,7,2458,4516,0,0,45,13,1,2270,0,0,42,1,0,0
0,0,4,235,4170,8,0,44,11,1,234,4,4,46,1,0,0
0,0,2,1797,2815,0,0,49,13,0,1693,3,3,41,0,0,0
0,0,4,3306,6055,24,0,31,4,1,2939,2,2,29,1,0,0
0,0,4,3515,3881,16,0,46,12,1,3104,1,1,17,1,0,0
0,0,0,123,6241,3,0,36,9,1,123,3,3,36,1,0,0
0,0,8,4654,3165,2,0,54,18,0,2167,1,1,18,0,0,0
0,0,1,1416,3254,5,0,50,14,1,231,5,5,15,1,0,0
0,0,5,1484,6014,0,0,30,3,1,1412,1,1,43,1,0,0
0,0,8,1403,7141,0,0,27,3,0,1342,5,5,44,0,0,0
0,0,9,4861,7084,0,0,30,7,0,2989,5,5,44,0,0,0
0,0,1,1857,4224,15,0,45,12,0,908,1,1,22,0,0,0
0,0,6,800,4335,24,0,45,12,1,781,1,1,29,1,0,0
0,0,8,2849,7312,18,0,25,3,1,2580,4,4,32,1,0,0
0,0,1,4782,7019,8,0,25,1,0,4055,0,0,46,0,0,0
3,2,17,3173,5429,13,3,42,13,1,2835,1,1,11,1,0,1
0,0,3,291,5586,28,0,40,11,1,288,3,3,25,1,0,0
0,0,2,4017,6363,8,0,27,1,0,3491,2,2,46,0,0,0
0,0,8,2687,7779,12,0,22,1,0,2456,3,3,12,0,0,0
0,0,4,4910,4577,9,821,61,10,1,2975,1,1,28,1,0,0
0,0,0,382,5498,6,0,42,12,0,376,2,2,16,0,0,0
0,0,4,5026,6863,31,870,25,1,1,4223,3,3,40,1,0,0
0,0,8,360,6856,18,0,29,5,1,354,4,4,32,1,0,0
0,0,8,848,5397,8,0,41,11,1,827,1,1,46,1,0,0
0,0,4,4837,1474,12,796,59,18,1,4094,5,14,12,1,0,0
0,0,5,3889,5309,1,0,36,6,0,898,2,2,26,0,0,0
0,0,4,2817,4973,8,0,40,8,0,2562,5,5,46,0,0,0
0,0,1,4222,5414,11,0,37,8,1,3642,2,2,21,1,0,0
0,0,1,2683,4206,0,0,45,12,1,2453,2,2,42,1,0,0
2,1,24,4768,6921,0,776,28,4,0,4043,4,4,43,0,0,1
0,0,9,2936,7847,0,0,24,4,0,2651,3,3,44,0,0,0
0,0,1,1885,6162,1,0,31,4,0,1767,3,3,26,0,0,0
0,0,4,574,4376,0,0,43,10,0,560,0,0,42,0,0,0
0,0,0,1595,2488,5,0,59,21,1,832,5,5,15,1,0,0
0,0,0,2298,6354,0,0,35,9,0,2131,0,0,43,0,0,0
0,0,1,3213,4822,20,0,42,10,1,2865,2,2,6,1,0,0
0,0,2,4697,5381,5,0,35,5,1,3987,2,2,15,1,0,0
1,1,25,4581,2953,1,712,65,13,1,3910,5,5,26,1,0,1
0,0,1,2294,3244,0,0,50,14,1,1862,5,5,42,1,0,0
0,0,1,562,4759,8,0,42,10,1,548,4,4,46,1,0,0
0,0,3,514,6891,4,0,30,5,1,502,2,2,1,1,0,0
0,0,8,728,6741,22,11,30,5,1,710,4,4,39,1,0,0
0,0,4,2822,5926,2,0,32,4,0,538,0,0,18,0,0,0
0,0,2,2520,2943,11,0,49,12,1,2321,5,5,21,1,0,0
0,0,1,4166,6853,17,0,26,2,1,3609,0,0,5,1,0,0
0,0,8,4233,7335,21,0,25,3,0,3649,4,4,33,0,0,0
0,0,0,1527,5201,0,0,44,14,1,1452,4,4,42,1,0,0
0,0,4,1584,1715,24,0,57,18,1,1507,1,8,29,1,0,0
0,0,5,4068,6624,11,583,26,1,1,3530,0,0,21,1,0,0
0,0,8,1514,2884,31,0,55,18,0,1441,5,5,40,0,0,0
0,0,0,616,3284,8,0,55,19,1,601,2,2,46,1,0,0
0,0,4,1148,6695,3,0,26,1,0,1111,4,4,36,0,0,0
0,0,0,3446,4181,6,0,50,17,1,1998,1,1,16,1,0,0
0,0,6,1689,4940,21,0,42,10,1,1597,2,2,33,1,0,0
0,0,1,2603,3187,21,0,50,15,1,765,5,5,33,1,0,0
0,0,3,84,6835,5,0,30,6,0,84,3,3,15,0,0,0
0,0,0,996,3500,21,0,54,19,0,966,1,1,33,0,0,0
0,0,4,4404,5796,9,0,33,5,1,3780,0,0,28,1,0,0
0,0,8,2194,3747,7,0,51,16,0,2044,1,1,31,0,0,0
0,0,5,3460,5023,17,0,38,7,1,1756,4,4,5,1,0,0
0,0,7,1465,5566,19,0,38,9,1,1395,2,2,30,1,0,0
0,0,9,1727,6565,0,0,34,9,1,247,3,3,43,1,0,0
0,0,9,3586,6768,0,0,33,8,0,3164,4,4,43,0,0,0
0,0,2,2462,2322,0,0,52,14,1,2108,2,2,41,1,0,0
0,0,4,3594,6365,39,3,29,3,0,3172,4,4,9,0,0,0
0,0,7,456,4723,0,226,64,12,1,448,5,5,35,1,0,0
0,0,5,2066,6706,6,0,25,0,0,1928,0,0,16,0,0,0
0,0,9,4544,6445,5,0,35,9,0,3880,0,0,15,0,0,0
0,0,9,3538,6657,7,0,33,8,1,3126,3,3,31,1,0,0
0,0,3,2308,4640,8,0,47,14,0,2139,4,4,46,0,0,0
0,0,5,1492,6833,28,171,24,0,1,1419,4,4,25,1,0,0
0,0,0,2466,2312,2,0,60,22,1,2276,5,5,18,1,0,0
0,0,2,4645,4478,24,730,59,8,0,1055,1,1,29,0,0,0
0,0,6,1103,6780,0,0,27,3,0,1066,4,4,43,0,0,0
0,0,2,131,2449,24,0,51,14,1,131,5,5,29,1,0,0
0,0,8,606,2403,5,0,57,20,0,592,5,5,15,0,0,0
0,0,5,181,5696,0,398,33,5,1,181,4,4,42,1,0,0
0,0,6,95,1735,11,0,59,20,0,95,4,7,21,0,0,0
0,0,3,644,5133,8,0,44,13,1,627,5,5,46,1,0,0
0,0,5,564,5046,8,0,38,7,0,550,5,5,46,0,0,0
0,0,3,3681,7152,0,0,28,4,1,3235,5,5,44,1,0,0
0,0,3,298,3582,2,0,52,17,1,295,1,1,18,1,0,0
0,0,0,1707,6570,2,0,33,8,1,1442,3,3,18,1,0,0
0,0,7,4280,4800,26,631,63,12,1,3687,5,5,14,1,0,0
0,0,3,530,5930,29,3,37,9,0,518,2,2,13,0,0,0
0,0,2,3276,5468,17,0,34,4,0,2913,0,0,5,0,0,0
0,0,5,138,5190,11,0,37,7,0,138,2,2,21,0,0,0
0,0,9,1237,3759,0,0,53,19,0,1194,1,1,42,0,0,0
2,1,32,3700,6713,30,519,30,5,1,3252,2,2,19,1,0,1
0,0,9,845,5389,0,0,44,14,0,824,4,4,42,0,0,0
0,0,1,3791,6471,2,0,29,3,0,3316,3,3,18,0,0,0
0,0,8,1153,4229,0,0,48,15,0,1116,2,2,42,0,0,0
0,0,9,526,5531,5,0,43,13,1,514,2,2,15,1,0,0
0,0,9,1879,6761,8,0,33,8,0,1762,0,0,46,0,0,0
0,0,5,4966,3504,2,0,47,12,1,1601,1,1,18,1,0,0
0,0,1,4120,4707,4,595,62,10,1,3571,2,2,1,1,0,0
0,0,3,1281,6870,13,3,30,5,1,1235,3,3,11,1,0,0
0,0,7,1584,1716,5,0,60,21,0,1507,5,5,15,0,0,0
0,0,0,343,6675,17,0,32,7,0,338,0,0,5,0,0,0
0,0,3,2145,6132,20,0,35,9,0,2000,0,0,6,0,0,0
0,0,3,5104,7828,0,0,22,2,0,3560,0,0,44,0,0,0
0,0,3,3149,5888,10,0,38,10,0,2816,2,2,8,0,0,0
0,0,2,542,5015,6,64,58,6,1,529,2,2,16,1,0,0
0,0,5,380,3124,18,0,49,13,1,374,1,1,32,1,0,0
0,0,8,3984,7215,11,0,26,3,0,3466,3,3,21,0,0,0
0,0,6,754,6330,1,0,31,5,0,736,3,3,26,0,0,0
0,0,2,4424,2472,0,0,51,13,0,3794,0,0,41,0,0,0
0,0,3,3931,5388,2,0,42,12,0,3424,0,0,18,0,0,0
0,0,3,470,3468,12,0,53,18,0,460,5,5,12,0,0,0
0,0,7,4597,6579,8,0,30,5,0,3924,0,0,46,0,0,0
0,0,5,771,4324,1,0,42,9,0,753,1,1,26,0,0,0
0,0,8,2460,4418,0,0,47,14,1,2272,0,0,42,1,0,0
0,0,1,1359,4986,6,0,41,9,1,1302,2,2,16,1,0,0
0,0,0,4802,7721,21,0,24,3,0,997,4,4,33,0,0,0
0,0,0,2617,6760,8,0,32,7,1,2398,0,0,46,1,0,0
0,0,0,358,6979,7,0,30,6,0,352,3,3,31,0,0,0
0,0,2,1997,6271,11,0,27,1,1,1868,0,0,21,1,0,0
0,0,9,926,4059,2,0,52,18,1,900,1,1,18,1,0,0
0,0,3,1786,1562,12,219,63,23,1,1684,1,8,12,1,0,0
0,0,6,348,4166,6,42,46,13,0,343,1,1,16,0,0,0
0,0,6,2966,7580,5,0,21,0,1,2674,4,4,15,1,0,0
0,0,1,1095,3009,8,0,51,15,1,1060,1,1,46,1,0,0
0,0,9,1840,4331,31,0,50,17,1,1727,1,1,40,1,0,0
0,0,0,2267,6732,3,0,32,7,0,2106,4,4,36,0,0,0
0,0,7,3025,1987,20,0,59,20,0,1484,0,0,6,0,0,0
0,0,7,3071,6549,5,0,30,5,0,582,0,0,15,0,0,0
0,0,4,4431,6534,0,0,27,2,0,3799,3,3,43,0,0,0
0,0,6,240,2574,2,0,54,17,0,239,5,5,18,0,0,0
0,0,9,2969,1946,0,0,63,24,0,2676,5,5,41,0,0,0
0,0,4,4399,6940,25,0,24,0,0,3776,0,0,38,0,0,0
0,0,6,3321,2422,17,0,55,18,0,2950,1,1,5,0,0,0
0,0,2,5111,2971,2,914,64,12,1,4276,5,5,18,1,0,0
0,0,0,4817,8006,15,0,22,2,1,1635,4,4,22,1,0,0
0,0,2,5112,2877,24,915,64,12,1,320,5,5,29,1,0,0
0,0,2,3098,6342,20,0,27,1,0,1102,3,3,6,0,0,0
0,0,1,1114,5939,1,0,33,5,1,1077,0,0,26,1,0,0
0,0,9,5113,7961,11,0,24,3,0,4277,4,4,21,0,0,0
0,0,4,3332,6004,0,0,32,4,1,965,1,1,43,1,0,0
0,0,0,2107,5503,5,0,42,12,0,1966,2,2,15,0,0,0
0,0,6,3761,7177,0,0,24,1,0,3298,5,5,44,0,0,0
0,0,0,4045,1875,11,0,62,23,1,3513,5,5,21,1,0,0
0,0,5,1372,1578,0,160,57,17,1,1314,14,29,35,1,1,0
0,0,3,367,4749,25,0,46,14,1,361,2,2,38,1,0,0
0,0,6,1751,3594,6,0,49,14,0,1651,5,5,16,0,0,0
0,0,2,916,4719,23,275,59,7,1,621,1,1,20,1,0,0
0,0,5,2569,4936,2,0,39,7,0,535,2,2,18,0,0,0
0,0,5,1361,3061,0,0,49,13,0,1303,4,4,41,0,0,0
0,0,8,232,3253,17,0,53,17,1,231,0,0,5,1,0,0
0,0,2,2705,6168,0,0,28,1,1,2470,2,2,43,1,0,0
0,0,3,3117,5480,12,0,41,11,1,2791,2,2,12,1,0,0
0,0,6,1431,6526,0,0,29,4,0,1365,3,3,43,0,0,0
0,0,5,1522,5987,8,0,31,3,1,1447,2,2,46,1,0,0
0,0,2,3443,1444,6,461,57,16,1,3046,2,6,16,1,0,0
0,0,7,2750,6912,35,11,27,3,1,1644,1,1,27,1,0,0
0,0,1,4242,6523,0,0,28,3,1,3657,3,3,43,1,0,0
0,0,3,3151,4196,2,0,49,16,0,2818,2,2,18,0,0,0
0,0,3,4923,1744,24,0,62,23,1,4153,0,0,29,1,0,0
0,0,3,3916,6043,7,0,36,9,1,3416,0,0,31,1,0,0
0,0,8,4733,4744,11,0,45,13,0,4015,2,2,21,0,0,0
0,0,6,3944,6995,16,0,26,2,0,3434,3,3,17,0,0,0
0,0,7,2776,4538,12,0,45,13,1,2526,1,1,12,1,0,0
0,0,7,1079,2447,20,0,56,19,0,1044,5,5,6,0,0,0
0,0,4,1907,4985,5,0,40,8,0,1785,2,2,15,0,0,0
0,0,3,4151,3755,0,0,51,17,0,3597,1,1,42,0,0,0
0,0,5,244,6838,20,31,24,0,1,243,3,3,6,1,0,0
0,0,8,2255,4933,0,0,44,13,0,2095,3,3,42,0,0,0
0,0,4,3970,6924,14,0,24,0,1,2613,0,0,2,1,0,0
0,0,1,1421,3715,18,0,48,13,0,1358,1,1,32,0,0,0
0,0,5,2716,5650,1,0,34,5,0,1530,0,0,26,0,0,0
0,0,1,4749,7081,0,0,24,1,0,2230,5,5,44,0,0,0
0,0,3,674,1373,0,73,64,24,1,657,14,20,35,1,1,0
0,0,1,4469,2236,8,0,55,17,0,3830,5,5,46,0,0,0
0,0,6,2506,4236,8,0,46,13,1,2309,4,4,46,1,0,0
0,0,3,2348,4261,1,0,49,16,1,2176,1,1,26,1,0,0
0,0,8,1503,7974,18,0,20,0,1,1430,4,4,32,1,0,0
0,0,0,2625,3737,11,0,53,18,1,2143,1,1,21,1,0,0
0,0,9,5114,7737,8,0,25,4,0,4194,4,4,46,0,0,0
0,0,0,3643,4703,21,0,47,15,0,3210,2,2,33,0,0,0
0,0,2,266,2786,1,0,49,13,1,265,5,5,26,1,0,0
1,1,124,1886,1381,0,229,65,24,1,1768,11,16,35,1,1,1
0,0,1,2816,7332,2,0,22,0,1,1846,4,4,18,1,0,0
0,0,9,3610,3200,16,0,56,21,0,3182,5,5,17,0,0,0
0,0,4,766,6591,0,0,27,2,1,748,3,3,43,1,0,0
0,0,8,2424,6555,17,0,31,6,0,1095,0,0,5,0,0,0
0,0,2,608,3549,11,0,46,11,1,594,1,1,21,1,0,0
0,0,3,2555,7461,8,0,25,3,1,2351,3,3,46,1,0,0
0,0,0,2816,7332,2,0,27,5,1,1846,4,4,18,1,0,0
0,0,6,1173,6625,8,0,29,4,0,1135,0,0,46,0,0,0
0,0,3,4073,2246,0,0,59,21,0,3535,2,2,41,0,0,0
0,0,5,2338,3498,14,0,47,12,0,2166,1,1,2,0,0,0
0,0,3,3137,6678,0,0,31,6,1,2804,4,4,43,1,0,0
0,0,2,141,2243,2,0,52,14,1,141,5,5,18,1,0,0
0,0,7,5071,4500,0,894,64,13,1,2586,5,5,35,1,0,0
0,0,7,4653,5912,1,0,35,8,0,3958,0,0,26,0,0,0
0,0,9,1910,2214,1,0,62,23,1,1788,5,5,26,1,0,0
0,0,1,4091,5185,0,0,39,9,0,3548,4,4,42,0,0,0
0,0,9,712,5183,15,0,45,15,1,694,2,2,22,1,0,0
0,0,3,3380,6070,2,0,36,9,0,2994,3,3,18,0,0,0
0,0,1,607,3476,0,0,49,14,0,593,5,5,42,0,0,0
0,0,3,2952,4751,1,0,46,14,0,2664,2,2,26,0,0,0
0,0,2,2361,2242,20,0,52,14,0,141,5,5,6,0,0,0
0,0,0,947,5060,1,0,45,14,1,920,2,2,26,1,0,0
0,0,1,1201,1522,6,136,59,19,1,1160,4,7,16,1,0,0
0,0,4,4172,3304,21,0,49,13,0,3614,5,5,33,0,0,0
0,0,8,1196,6629,0,0,31,6,0,1157,3,3,43,0,0,0
0,0,1,3250,4852,0,0,41,10,1,2890,3,3,42,1,0,0
0,0,8,5115,7756,2,0,22,1,1,4278,4,4,18,1,0,0
0,0,5,4972,2314,11,0,53,15,1,2528,5,5,21,1,0,0
0,0,0,2015,7022,0,0,30,6,1,1886,5,5,44,1,0,0
0,0,0,1359,4986,6,0,46,14,1,1302,2,2,16,1,0,0
2,1,58,1204,1653,1,137,61,21,1,1163,3,10,26,1,0,1
0,0,4,1132,6557,8,0,27,2,0,1095,2,2,46,0,0,0
3,2,17,153,3871,13,3,52,18,1,153,5,5,11,1,0,1
0,0,3,2144,6214,0,0,35,8,1,1999,2,2,43,1,0,0
0,0,9,1443,5155,0,0,46,15,0,1375,4,4,42,0,0,0
0,0,4,382,5498,6,0,36,6,0,376,2,2,16,0,0,0
0,0,2,455,4079,0,0,43,9,1,75,2,2,42,1,0,0
0,0,9,1949,2423,0,0,60,23,1,1825,0,0,41,1,0,0
0,0,6,2181,4590,8,0,44,12,1,2034,4,4,46,1,0,0
0,0,7,387,5042,1,0,42,11,1,381,2,2,26,1,0,0
0,0,4,4303,4596,20,0,42,10,1,2287,2,2,6,1,0,0
0,0,0,2811,5963,0,0,38,10,0,2558,1,1,43,0,0,0
3,2,36,4545,7854,35,11,24,4,1,3881,4,4,27,1,0,1
0,0,9,3253,6432,6,0,35,9,0,2892,0,0,16,0,0,0
0,0,6,4057,4990,18,0,42,10,0,2566,0,0,32,0,0,0
0,0,0,4310,8258,36,11,20,1,0,3708,0,0,34,0,0,0
0,0,0,1087,2443,1,0,59,22,0,1052,5,5,26,0,0,0
0,0,4,4170,6064,23,3,31,4,1,3612,1,1,20,1,0,0
0,0,0,2184,2843,11,0,57,20,1,2036,5,5,21,1,0,0
0,0,2,509,4021,20,0,43,9,0,497,1,1,6,0,0,0
0,0,2,2391,2475,0,0,51,13,1,2214,0,0,41,1,0,0
0,0,1,3886,7319,25,0,22,0,0,3394,3,3,38,0,0,0
0,0,9,3324,2897,19,0,58,21,1,2953,5,5,30,1,0,0
0,0,2,2631,3386,0,0,46,11,0,2408,5,5,42,0,0,0
0,0,3,1412,5453,2,0,41,12,0,315,0,0,18,0,0,0
0,0,5,1958,4433,0,0,42,9,1,1834,0,0,42,1,0,0
0,0,1,1936,4630,15,0,43,10,0,1561,1,1,22,0,0,0
0,0,4,3119,5794,8,0,33,5,1,2793,1,1,46,1,0,0
0,0,1,1461,6805,11,0,26,2,0,1391,0,0,21,0,0,0
0,0,3,1280,2801,17,0,56,20,0,1234,2,2,5,0,0,0
0,0,7,4855,4865,18,807,63,12,1,4109,1,1,32,1,0,0
0,0,4,738,4101,1,0,45,11,1,720,1,1,26,1,0,0
0,0,6,3049,5983,31,0,34,6,0,2739,0,0,40,0,0,0
0,0,8,3337,5069,2,0,43,12,0,2766,2,2,18,0,0,0
0,0,6,3342,4458,0,438,63,12,1,2967,5,5,35,1,0,0
0,0,6,2101,3020,2,0,52,16,1,1961,1,1,18,1,0,0
0,0,6,869,3106,8,0,52,16,1,848,1,1,46,1,0,0
1,1,82,1932,1494,8,237,60,19,0,1809,5,5,37,0,0,1
0,0,8,3471,5805,25,0,37,9,0,3067,0,0,38,0,0,0
0,0,0,1636,6429,2,0,34,8,1,1553,3,3,18,1,0,0
0,0,0,3087,5189,11,0,44,14,1,2767,2,2,21,1,0,0
0,0,1,147,6766,11,0,27,2,1,147,0,0,21,1,0,0
0,0,7,1101,3443,7,0,51,16,0,882,1,1,31,0,0,0
0,0,0,2806,5507,6,0,42,12,0,1613,2,2,16,0,0,0
0,0,5,1570,4314,25,0,42,9,1,1493,1,1,38,1,0,0
3,2,36,481,3940,27,11,52,18,0,471,0,0,23,0,0,1
0,0,9,2893,4664,24,0,48,16,0,2617,1,1,29,0,0,0
0,0,6,916,4719,23,275,63,11,1,621,1,1,20,1,0,0
0,0,1,574,4376,0,0,44,11,0,560,0,0,42,0,0,0
0,0,7,4146,1705,24,0,60,21,0,3592,5,14,29,0,0,0
0,0,3,2915,7107,11,0,28,5,1,2635,3,3,21,1,0,0
0,0,2,2214,5774,0,0,32,3,0,2061,5,5,43,0,0,0
0,0,6,4336,7404,14,0,23,0,0,3728,4,4,2,0,0,0
0,0,7,5030,2526,24,0,56,18,1,1380,5,5,29,1,0,0
0,0,4,4647,5219,19,0,38,8,1,2988,2,2,30,1,0,0
0,0,5,4191,4571,2,0,41,9,1,718,2,2,18,1,0,0
0,0,4,3937,2349,7,0,54,16,1,3430,5,5,31,1,0,0
0,0,3,5116,7021,0,0,29,5,0,1886,5,5,44,0,0,0
0,0,5,3272,2030,18,0,55,16,1,2909,5,5,32,1,0,0
0,0,9,2449,4037,0,0,52,18,0,2261,2,2,42,0,0,0
0,0,5,4201,5828,7,0,32,4,0,3628,0,0,31,0,0,0
0,0,3,545,5538,0,0,40,11,1,532,4,4,42,1,0,0
0,0,1,246,5949,6,0,33,5,1,245,0,0,16,1,0,0
0,0,9,3774,6238,11,0,37,10,0,3307,0,0,21,0,0,0
0,0,1,1097,6293,11,0,30,4,0,1062,0,0,21,0,0,0
0,0,6,1530,6736,24,0,28,3,1,1455,0,0,29,1,0,0
0,0,2,1693,3503,13,3,46,11,0,1601,3,10,11,0,0,0
0,0,6,4461,2317,31,0,56,18,1,3323,4,7,40,1,0,0
0,0,3,936,7706,0,0,23,2,0,910,0,0,44,0,0,0
0,0,1,2738,5243,8,0,39,8,0,2495,5,5,46,0,0,0
0,0,3,3118,4981,26,3,45,13,1,2792,4,4,14,1,0,0
0,0,4,4413,1956,8,0,56,17,0,3785,5,5,46,0,0,0
0,0,7,3677,2704,11,0,55,18,0,1708,5,5,21,0,0,0
0,0,0,2216,4651,0,0,48,15,0,2063,3,3,42,0,0,0
0,0,2,55,4341,6,0,41,8,1,55,1,1,16,1,0,0
0,0,3,4209,1993,16,0,61,22,0,1566,0,0,17,0,0,0
0,0,1,925,7143,11,0,24,0,1,624,3,3,21,1,0,0
0,0,4,1238,4644,12,0,42,9,1,1195,1,1,12,1,0,0
0,0,2,1416,3255,1,0,47,11,1,231,5,5,26,1,0,0
0,0,5,140,5827,0,0,32,4,1,140,5,5,43,1,0,0
0,0,3,1880,5732,0,0,39,10,1,1763,5,5,43,1,0,0
0,0,5,609,5364,20,0,36,6,1,595,2,2,6,1,0,0
0,0,8,629,6235,0,0,34,7,0,612,2,2,43,0,0,0
0,0,8,2412,4211,15,0,48,15,0,2232,1,1,22,0,0,0
1,1,108,5117,3262,2,576,65,13,1,3320,5,5,18,1,0,1
1,1,24,261,4671,0,34,65,13,1,260,5,5,35,1,0,1
0,0,9,2926,2222,0,0,62,23,0,562,2,2,41,0,0,0
0,0,7,189,6797,2,0,28,4,1,189,3,3,18,1,0,0
0,0,9,3771,4536,0,0,49,17,1,2526,0,0,42,1,0,0
0,0,9,2994,6242,19,0,37,10,1,2691,0,0,30,1,0,0
0,0,3,1951,5406,20,0,41,12,1,1827,0,0,6,1,0,0
0,0,7,2895,6926,8,0,27,3,0,2619,0,0,46,0,0,0
0,0,9,2711,2180,1,0,62,23,0,2475,5,5,26,0,0,0
0,0,9,2836,4832,6,0,47,16,1,1299,2,2,16,1,0,0
0,0,9,3206,5976,0,0,39,11,0,2860,1,1,43,0,0,0
0,0,3,132,5546,10,0,40,11,1,132,2,2,8,1,0,0
0,0,4,1342,5504,5,0,36,6,0,1286,2,2,15,0,0,0
0,0,5,3591,1559,0,485,57,17,0,3169,12,17,35,0,1,0
0,0,9,4299,3550,17,0,55,20,1,594,3,3,5,1,0,0
0,0,7,608,3548,2,0,51,16,0,594,1,1,18,0,0,0
0,0,6,4556,4677,11,0,43,11,1,597,2,2,21,1,0,0
0,0,3,1088,4467,5,0,48,15,1,1053,1,1,15,1,0,0
0,0,8,354,4620,2,0,46,13,0,349,2,2,18,0,0,0
0,0,5,1614,6315,20,0,28,2,0,1534,3,3,6,0,0,0
0,0,0,4281,2890,6,0,57,20,1,3688,5,5,16,1,0,0
0,0,3,3046,6674,6,0,31,6,0,2736,0,0,16,0,0,0
0,0,9,3785,5164,0,0,46,15,0,3313,4,4,42,0,0,0
0,0,7,924,5387,29,3,40,10,1,899,5,5,13,1,0,0
0,0,2,1210,5031,2,0,37,6,0,2,2,2,18,0,0,0
0,0,1,4274,5749,0,0,35,6,0,3681,5,5,43,0,0,0
0,0,6,452,3597,0,0,49,14,1,446,1,1,42,1,0,0
0,0,5,3833,2408,0,0,52,15,0,3349,0,0,41,0,0,0
0,0,1,3014,5553,2,0,36,7,0,2709,0,0,18,0,0,0
0,0,9,2398,3240,17,0,56,20,1,2221,0,0,5,1,0,0
0,0,1,1463,4876,0,0,41,10,0,1393,3,3,42,0,0,0
0,0,9,3677,2704,11,0,59,22,0,1708,5,5,21,0,0,0
0,0,1,1134,4545,0,0,43,11,1,1097,0,0,42,1,0,0
0,0,5,2796,5423,0,0,35,6,0,2544,4,4,42,0,0,0
0,0,7,1244,1318,0,0,57,22,0,1201,13,27,35,0,1,0
0,0,4,2315,5972,18,0,32,4,1,2145,3,3,32,1,0,0
0,0,8,2301,5723,0,0,38,9,0,36,5,5,43,0,0,0
0,0,7,444,6109,0,0,34,7,1,438,2,2,43,1,0,0
0,0,8,1437,6268,9,0,33,7,1,847,3,3,28,1,0,0
0,0,2,2113,4029,0,0,43,9,0,43,2,2,42,0,0,0
0,0,9,2892,1857,25,0,64,24,1,1648,0,0,38,1,0,0
0,0,5,2177,3950,30,0,44,10,1,2030,5,5,19,1,0,0
0,0,8,2499,7785,16,0,22,1,0,2303,4,4,17,0,0,0
0,0,5,1868,5195,8,0,37,7,0,1753,5,5,46,0,0,0
0,0,8,777,2183,8,0,59,20,1,758,5,5,46,1,0,0
0,0,6,4609,7280,17,0,24,1,1,2925,0,0,5,1,0,0
0,0,0,1008,4927,0,0,46,15,0,976,3,3,42,0,0,0
0,0,5,4607,4319,23,3,42,9,1,3930,5,5,20,1,0,0
0,0,9,2062,1803,0,0,64,24,1,928,5,5,41,1,0,0
0,0,6,4611,6953,11,0,26,2,0,3933,3,3,21,0,0,0
0,0,3,4116,5482,31,0,41,11,0,2461,2,2,40,0,0,0
0,0,8,1123,4638,6,0,46,13,1,1086,2,2,16,1,0,0
0,0,3,944,3790,7,0,51,17,1,917,1,1,31,1,0,0
0,0,7,739,5532,2,0,39,9,0,721,0,0,18,0,0,0
0,0,4,3000,2436,7,0,53,16,0,2697,5,5,31,0,0,0
0,0,3,781,8103,5,0,20,1,0,762,4,4,15,0,0,0
0,0,4,1373,3011,6,0,50,14,1,1315,5,5,16,1,0,0
0,0,3,1850,1929,11,0,61,22,0,1737,5,5,21,0,0,0
0,0,3,1766,6304,5,0,34,8,0,1562,0,0,15,0,0,0
0,0,7,471,6059,0,0,34,7,1,461,1,1,43,1,0,0
0,0,0,5118,8250,17,0,20,1,1,4279,0,0,5,1,0,0
0,0,2,3617,3421,18,0,46,11,1,3188,1,1,32,1,0,0
0,0,1,335,3513,11,0,49,14,1,330,1,1,21,1,0,0
0,0,8,3388,1436,18,445,63,23,1,3000,2,6,32,1,0,0
0,0,2,1711,5247,2,0,36,5,1,1618,2,2,18,1,0,0
0,0,5,2167,1844,10,0,56,16,1,2021,5,5,8,1,0,0
0,0,6,1796,5489,10,0,38,8,0,1692,1,1,8,0,0,0
0,0,4,148,3779,2,0,46,12,0,148,1,1,18,0,0,0
0,0,6,2897,2274,17,0,56,18,1,1152,1,1,5,1,0,0
0,0,7,1045,3579,0,0,50,16,1,1012,1,1,42,1,0,0
0,0,4,1120,3887,10,0,46,12,0,1083,1,1,8,0,0,0
0,0,1,3817,3827,8,0,47,13,0,3337,0,0,46,0,0,0
0,0,5,102,6360,2,0,28,2,1,102,3,3,18,1,0,0
0,0,5,4567,3159,24,709,64,13,1,3898,5,5,29,1,0,0
0,0,9,280,6246,1,0,37,10,0,277,3,3,26,0,0,0
0,0,9,1904,6036,2,0,38,11,1,759,3,3,18,1,0,0
0,0,9,1794,1892,1,0,63,24,0,1690,5,5,26,0,0,0
0,0,6,354,4620,2,0,44,11,0,349,2,2,18,0,0,0
0,0,4,1931,4005,8,0,45,11,1,1808,3,3,46,1,0,0
0,0,4,3587,4405,0,0,43,10,1,3165,0,0,42,1,0,0
